,VIX_target,MUI_lag0,MUI_lag1,MUI_lag2,MUI_lag3,MUI_lag5,VIX_lag0,VIX_lag1,VIX_lag2,VIX_lag3,VIX_lag5
2024-08-13,16.190000534057617,2.42914010552641,2.342981933474978,4.804981213109665,5.018291946516664,5.413477726467262,18.1200008392334,20.709999084472656,20.3700008392334,23.790000915527344,27.709999084472656
2024-08-14,15.229999542236328,2.4089321891568547,2.42914010552641,2.342981933474978,4.804981213109665,5.4312557702961435,16.190000534057617,18.1200008392334,20.709999084472656,20.3700008392334,27.850000381469727
2024-08-15,14.800000190734863,1.338125329736371,2.4089321891568547,2.42914010552641,2.342981933474978,5.018291946516664,15.229999542236328,16.190000534057617,18.1200008392334,20.709999084472656,23.790000915527344
2024-08-16,14.649999618530272,0.8258465578574522,1.338125329736371,2.4089321891568547,2.42914010552641,4.804981213109665,14.800000190734863,15.229999542236328,16.190000534057617,18.1200008392334,20.3700008392334
2024-08-19,15.880000114440918,0.5256322495448853,0.8258465578574522,1.338125329736371,2.4089321891568547,2.342981933474978,14.649999618530272,14.800000190734863,15.229999542236328,16.190000534057617,20.709999084472656
2024-08-20,16.270000457763672,0.8953930919398433,0.5256322495448853,0.8258465578574522,1.338125329736371,2.42914010552641,15.880000114440918,14.649999618530272,14.800000190734863,15.229999542236328,18.1200008392334
2024-08-21,17.549999237060547,0.8792732875210405,0.8953930919398433,0.5256322495448853,0.8258465578574522,2.4089321891568547,16.270000457763672,15.880000114440918,14.649999618530272,14.800000190734863,16.190000534057617
2024-08-22,15.859999656677246,1.3216207996172509,0.8792732875210405,0.8953930919398433,0.5256322495448853,1.338125329736371,17.549999237060547,16.270000457763672,15.880000114440918,14.649999618530272,15.229999542236328
2024-08-23,16.149999618530273,1.7550609083476554,1.3216207996172509,0.8792732875210405,0.8953930919398433,0.8258465578574522,15.859999656677246,17.549999237060547,16.270000457763672,15.880000114440918,14.800000190734863
2024-08-26,15.43000030517578,3.9281861380529137,1.7550609083476554,1.3216207996172509,0.8792732875210405,0.5256322495448853,16.149999618530273,15.859999656677246,17.549999237060547,16.270000457763672,14.649999618530272
2024-08-27,17.110000610351562,3.4691646047822493,3.9281861380529137,1.7550609083476554,1.3216207996172509,0.8953930919398433,15.43000030517578,16.149999618530273,15.859999656677246,17.549999237060547,15.880000114440918
2024-08-28,15.649999618530272,3.1071262767003076,3.4691646047822493,3.9281861380529137,1.7550609083476554,0.8792732875210405,17.110000610351562,15.43000030517578,16.149999618530273,15.859999656677246,16.270000457763672
2024-08-29,15.0,4.318847464273279,3.1071262767003076,3.4691646047822493,3.9281861380529137,1.3216207996172509,15.649999618530272,17.110000610351562,15.43000030517578,16.149999618530273,17.549999237060547
2024-08-30,20.719999313354492,4.313849809463887,4.318847464273279,3.1071262767003076,3.4691646047822493,1.7550609083476554,15.0,15.649999618530272,17.110000610351562,15.43000030517578,15.859999656677246
2024-09-03,21.31999969482422,3.814328683877826,4.313849809463887,4.318847464273279,3.1071262767003076,3.9281861380529137,20.719999313354492,15.0,15.649999618530272,17.110000610351562,16.149999618530273
2024-09-04,19.899999618530273,4.404081969935702,3.814328683877826,4.313849809463887,4.318847464273279,3.4691646047822493,21.31999969482422,20.719999313354492,15.0,15.649999618530272,15.43000030517578
2024-09-05,22.3799991607666,5.36186211088123,4.404081969935702,3.814328683877826,4.313849809463887,3.1071262767003076,19.899999618530273,21.31999969482422,20.719999313354492,15.0,17.110000610351562
2024-09-06,19.450000762939453,5.293019632515127,5.36186211088123,4.404081969935702,3.814328683877826,4.318847464273279,22.3799991607666,19.899999618530273,21.31999969482422,20.719999313354492,15.649999618530272
2024-09-09,19.079999923706055,7.061394908345989,5.293019632515127,5.36186211088123,4.404081969935702,4.313849809463887,19.450000762939453,22.3799991607666,19.899999618530273,21.31999969482422,15.0
2024-09-10,17.690000534057617,7.00217672715482,7.061394908345989,5.293019632515127,5.36186211088123,3.814328683877826,19.079999923706055,19.450000762939453,22.3799991607666,19.899999618530273,20.719999313354492
2024-09-11,17.06999969482422,6.7177611151376535,7.00217672715482,7.061394908345989,5.293019632515127,4.404081969935702,17.690000534057617,19.079999923706055,19.450000762939453,22.3799991607666,21.31999969482422
2024-09-12,16.559999465942383,6.340275345837572,6.7177611151376535,7.00217672715482,7.061394908345989,5.36186211088123,17.06999969482422,17.690000534057617,19.079999923706055,19.450000762939453,19.899999618530273
2024-09-13,17.139999389648438,6.059464602216409,6.340275345837572,6.7177611151376535,7.00217672715482,5.293019632515127,16.559999465942383,17.06999969482422,17.690000534057617,19.079999923706055,22.3799991607666
2024-09-16,17.610000610351562,6.482565076135369,6.059464602216409,6.340275345837572,6.7177611151376535,7.061394908345989,17.139999389648438,16.559999465942383,17.06999969482422,17.690000534057617,19.450000762939453
2024-09-17,18.229999542236328,7.559529275004071,6.482565076135369,6.059464602216409,6.340275345837572,7.00217672715482,17.610000610351562,17.139999389648438,16.559999465942383,17.06999969482422,19.079999923706055
2024-09-18,16.329999923706055,6.821278866110579,7.559529275004071,6.482565076135369,6.059464602216409,6.7177611151376535,18.229999542236328,17.610000610351562,17.139999389648438,16.559999465942383,17.690000534057617
2024-09-19,16.149999618530273,4.342074584068073,6.821278866110579,7.559529275004071,6.482565076135369,6.340275345837572,16.329999923706055,18.229999542236328,17.610000610351562,17.139999389648438,17.06999969482422
2024-09-20,15.890000343322754,5.653200891417447,4.342074584068073,6.821278866110579,7.559529275004071,6.059464602216409,16.149999618530273,16.329999923706055,18.229999542236328,17.610000610351562,16.559999465942383
2024-09-23,15.390000343322754,3.34947345366191,5.653200891417447,4.342074584068073,6.821278866110579,6.482565076135369,15.890000343322754,16.149999618530273,16.329999923706055,18.229999542236328,17.139999389648438
2024-09-24,15.40999984741211,2.848988760324798,3.34947345366191,5.653200891417447,4.342074584068073,7.559529275004071,15.390000343322754,15.890000343322754,16.149999618530273,16.329999923706055,17.610000610351562
2024-09-25,15.369999885559082,3.0591001453877427,2.848988760324798,3.34947345366191,5.653200891417447,6.821278866110579,15.40999984741211,15.390000343322754,15.890000343322754,16.149999618530273,18.229999542236328
2024-09-26,16.959999084472656,2.7508549777361795,3.0591001453877427,2.848988760324798,3.34947345366191,4.342074584068073,15.369999885559082,15.40999984741211,15.390000343322754,15.890000343322754,16.329999923706055
2024-09-27,16.729999542236328,2.4470986685902023,2.7508549777361795,3.0591001453877427,2.848988760324798,5.653200891417447,16.959999084472656,15.369999885559082,15.40999984741211,15.390000343322754,16.149999618530273
2024-09-30,19.260000228881836,1.78299445222055,2.4470986685902023,2.7508549777361795,3.0591001453877427,3.34947345366191,16.729999542236328,16.959999084472656,15.369999885559082,15.40999984741211,15.890000343322754
2024-10-01,18.899999618530273,0.8139480101104409,1.78299445222055,2.4470986685902023,2.7508549777361795,2.848988760324798,19.260000228881836,16.729999542236328,16.959999084472656,15.369999885559082,15.390000343322754
2024-10-02,20.489999771118164,1.3329876489553794,0.8139480101104409,1.78299445222055,2.4470986685902023,3.0591001453877427,18.899999618530273,19.260000228881836,16.729999542236328,16.959999084472656,15.40999984741211
2024-10-03,19.209999084472656,1.1425165519888618,1.3329876489553794,0.8139480101104409,1.78299445222055,2.7508549777361795,20.489999771118164,18.899999618530273,19.260000228881836,16.729999542236328,15.369999885559082
2024-10-04,22.63999938964844,1.3615825267585813,1.1425165519888618,1.3329876489553794,0.8139480101104409,2.4470986685902023,19.209999084472656,20.489999771118164,18.899999618530273,19.260000228881836,16.959999084472656
2024-10-07,21.420000076293945,-0.8635897737156736,1.3615825267585813,1.1425165519888618,1.3329876489553794,1.78299445222055,22.63999938964844,19.209999084472656,20.489999771118164,18.899999618530273,16.729999542236328
2024-10-08,20.86000061035156,-1.0720252638350878,-0.8635897737156736,1.3615825267585813,1.1425165519888618,0.8139480101104409,21.420000076293945,22.63999938964844,19.209999084472656,20.489999771118164,19.260000228881836
2024-10-09,20.93000030517578,-1.764290440677633,-1.0720252638350878,-0.8635897737156736,1.3615825267585813,1.3329876489553794,20.86000061035156,21.420000076293945,22.63999938964844,19.209999084472656,18.899999618530273
2024-10-10,20.459999084472656,-2.369815030378985,-1.764290440677633,-1.0720252638350878,-0.8635897737156736,1.1425165519888618,20.93000030517578,20.86000061035156,21.420000076293945,22.63999938964844,20.489999771118164
2024-10-11,19.700000762939453,-1.2448368509106282,-2.369815030378985,-1.764290440677633,-1.0720252638350878,1.3615825267585813,20.459999084472656,20.93000030517578,20.86000061035156,21.420000076293945,19.209999084472656
2024-10-14,20.63999938964844,-1.196480468271446,-1.2448368509106282,-2.369815030378985,-1.764290440677633,-0.8635897737156736,19.700000762939453,20.459999084472656,20.93000030517578,20.86000061035156,22.63999938964844
2024-10-15,19.579999923706055,-1.5677475121072555,-1.196480468271446,-1.2448368509106282,-2.369815030378985,-1.0720252638350878,20.63999938964844,19.700000762939453,20.459999084472656,20.93000030517578,21.420000076293945
2024-10-16,19.11000061035156,-1.110205765719572,-1.5677475121072555,-1.196480468271446,-1.2448368509106282,-1.764290440677633,19.579999923706055,20.63999938964844,19.700000762939453,20.459999084472656,20.86000061035156
2024-10-17,18.030000686645508,-1.0885863724073646,-1.110205765719572,-1.5677475121072555,-1.196480468271446,-2.369815030378985,19.11000061035156,19.579999923706055,20.63999938964844,19.700000762939453,20.93000030517578
2024-10-18,18.3700008392334,-1.9356375038920512,-1.0885863724073646,-1.110205765719572,-1.5677475121072555,-1.2448368509106282,18.030000686645508,19.11000061035156,19.579999923706055,20.63999938964844,20.459999084472656
2024-10-21,18.200000762939453,-1.7339685843523578,-1.9356375038920512,-1.0885863724073646,-1.110205765719572,-1.196480468271446,18.3700008392334,18.030000686645508,19.11000061035156,19.579999923706055,19.700000762939453
2024-10-22,19.239999771118164,-2.286423637802809,-1.7339685843523578,-1.9356375038920512,-1.0885863724073646,-1.5677475121072555,18.200000762939453,18.3700008392334,18.030000686645508,19.11000061035156,20.63999938964844
2024-10-23,19.079999923706055,-2.615678885171294,-2.286423637802809,-1.7339685843523578,-1.9356375038920512,-1.110205765719572,19.239999771118164,18.200000762939453,18.3700008392334,18.030000686645508,19.579999923706055
2024-10-24,20.329999923706055,-2.280946610455717,-2.615678885171294,-2.286423637802809,-1.7339685843523578,-1.0885863724073646,19.079999923706055,19.239999771118164,18.200000762939453,18.3700008392334,19.11000061035156
2024-10-25,19.799999237060547,-2.150706048688089,-2.280946610455717,-2.615678885171294,-2.286423637802809,-1.9356375038920512,20.329999923706055,19.079999923706055,19.239999771118164,18.200000762939453,18.030000686645508
2024-10-28,19.34000015258789,-2.3918030384953917,-2.150706048688089,-2.280946610455717,-2.615678885171294,-1.7339685843523578,19.799999237060547,20.329999923706055,19.079999923706055,19.239999771118164,18.3700008392334
2024-10-29,20.350000381469727,-2.1660787081729542,-2.3918030384953917,-2.150706048688089,-2.280946610455717,-2.286423637802809,19.34000015258789,19.799999237060547,20.329999923706055,19.079999923706055,18.200000762939453
2024-10-30,23.15999984741211,-2.6434355438077426,-2.1660787081729542,-2.3918030384953917,-2.150706048688089,-2.615678885171294,20.350000381469727,19.34000015258789,19.799999237060547,20.329999923706055,19.239999771118164
2024-10-31,21.8799991607666,-2.197536112528592,-2.6434355438077426,-2.1660787081729542,-2.3918030384953917,-2.280946610455717,23.15999984741211,20.350000381469727,19.34000015258789,19.799999237060547,19.079999923706055
2024-11-01,21.979999542236328,-1.4662931730997708,-2.197536112528592,-2.6434355438077426,-2.1660787081729542,-2.150706048688089,21.8799991607666,23.15999984741211,20.350000381469727,19.34000015258789,20.329999923706055
2024-11-04,20.489999771118164,-1.0670823905961146,-1.4662931730997708,-2.197536112528592,-2.6434355438077426,-2.3918030384953917,21.979999542236328,21.8799991607666,23.15999984741211,20.350000381469727,19.799999237060547
2024-11-05,16.270000457763672,-0.9455887972905892,-1.0670823905961146,-1.4662931730997708,-2.197536112528592,-2.1660787081729542,20.489999771118164,21.979999542236328,21.8799991607666,23.15999984741211,19.34000015258789
2024-11-06,15.199999809265137,-1.1910029138429852,-0.9455887972905892,-1.0670823905961146,-1.4662931730997708,-2.6434355438077426,16.270000457763672,20.489999771118164,21.979999542236328,21.8799991607666,20.350000381469727
2024-11-07,14.9399995803833,-1.9781245700202463,-1.1910029138429852,-0.9455887972905892,-1.0670823905961146,-2.197536112528592,15.199999809265137,16.270000457763672,20.489999771118164,21.979999542236328,23.15999984741211
2024-11-08,14.970000267028809,-0.7679818974419584,-1.9781245700202463,-1.1910029138429852,-0.9455887972905892,-1.4662931730997708,14.9399995803833,15.199999809265137,16.270000457763672,20.489999771118164,21.8799991607666
2024-11-11,14.710000038146973,-2.03452837440374,-0.7679818974419584,-1.9781245700202463,-1.1910029138429852,-1.0670823905961146,14.970000267028809,14.9399995803833,15.199999809265137,16.270000457763672,21.979999542236328
2024-11-12,14.020000457763672,-2.098913591287031,-2.03452837440374,-0.7679818974419584,-1.9781245700202463,-0.9455887972905892,14.710000038146973,14.970000267028809,14.9399995803833,15.199999809265137,20.489999771118164
2024-11-13,14.3100004196167,-2.2480748098910945,-2.098913591287031,-2.03452837440374,-0.7679818974419584,-1.1910029138429852,14.020000457763672,14.710000038146973,14.970000267028809,14.9399995803833,16.270000457763672
2024-11-14,16.139999389648438,-1.5090093279798125,-2.2480748098910945,-2.098913591287031,-2.03452837440374,-1.9781245700202463,14.3100004196167,14.020000457763672,14.710000038146973,14.970000267028809,15.199999809265137
2024-11-15,15.579999923706056,-2.1938640415127213,-1.5090093279798125,-2.2480748098910945,-2.098913591287031,-0.7679818974419584,16.139999389648438,14.3100004196167,14.020000457763672,14.710000038146973,14.9399995803833
2024-11-18,16.350000381469727,-2.7784231952668095,-2.1938640415127213,-1.5090093279798125,-2.2480748098910945,-2.03452837440374,15.579999923706056,16.139999389648438,14.3100004196167,14.020000457763672,14.970000267028809
2024-11-19,17.15999984741211,-3.1048296624211766,-2.7784231952668095,-2.1938640415127213,-1.5090093279798125,-2.098913591287031,16.350000381469727,15.579999923706056,16.139999389648438,14.3100004196167,14.710000038146973
2024-11-20,16.8700008392334,-2.7289942492391384,-3.1048296624211766,-2.7784231952668095,-2.1938640415127213,-2.2480748098910945,17.15999984741211,16.350000381469727,15.579999923706056,16.139999389648438,14.020000457763672
2024-11-21,15.239999771118164,-2.782215076314123,-2.7289942492391384,-3.1048296624211766,-2.7784231952668095,-1.5090093279798125,16.8700008392334,17.15999984741211,16.350000381469727,15.579999923706056,14.3100004196167
2024-11-22,14.600000381469728,-2.2818507393845313,-2.782215076314123,-2.7289942492391384,-3.1048296624211766,-2.1938640415127213,15.239999771118164,16.8700008392334,17.15999984741211,16.350000381469727,16.139999389648438
2024-11-25,14.100000381469728,-2.668120570314281,-2.2818507393845313,-2.782215076314123,-2.7289942492391384,-2.7784231952668095,14.600000381469728,15.239999771118164,16.8700008392334,17.15999984741211,15.579999923706056
2024-11-26,14.100000381469728,-2.6447464799616855,-2.668120570314281,-2.2818507393845313,-2.782215076314123,-3.1048296624211766,14.100000381469728,14.600000381469728,15.239999771118164,16.8700008392334,16.350000381469727
2024-11-27,13.510000228881836,-2.583343634726418,-2.6447464799616855,-2.668120570314281,-2.2818507393845313,-2.7289942492391384,14.100000381469728,14.100000381469728,14.600000381469728,15.239999771118164,17.15999984741211
2024-11-29,13.34000015258789,-2.552458713785967,-2.583343634726418,-2.6447464799616855,-2.668120570314281,-2.782215076314123,13.510000228881836,14.100000381469728,14.100000381469728,14.600000381469728,16.8700008392334
2024-12-02,13.300000190734863,-2.677841647136249,-2.552458713785967,-2.583343634726418,-2.6447464799616855,-2.2818507393845313,13.34000015258789,13.510000228881836,14.100000381469728,14.100000381469728,15.239999771118164
2024-12-03,13.449999809265137,-2.587230169897135,-2.677841647136249,-2.552458713785967,-2.583343634726418,-2.668120570314281,13.300000190734863,13.34000015258789,13.510000228881836,14.100000381469728,14.600000381469728
2024-12-04,13.539999961853027,-2.6200954589886036,-2.587230169897135,-2.677841647136249,-2.552458713785967,-2.6447464799616855,13.449999809265137,13.300000190734863,13.34000015258789,13.510000228881836,14.100000381469728
2024-12-05,12.770000457763672,-2.587084653939676,-2.6200954589886036,-2.587230169897135,-2.677841647136249,-2.583343634726418,13.539999961853027,13.449999809265137,13.300000190734863,13.34000015258789,14.100000381469728
2024-12-06,14.1899995803833,-2.6469692888917264,-2.587084653939676,-2.6200954589886036,-2.587230169897135,-2.552458713785967,12.770000457763672,13.539999961853027,13.449999809265137,13.300000190734863,13.510000228881836
2024-12-09,14.18000030517578,-1.989674586573133,-2.6469692888917264,-2.587084653939676,-2.6200954589886036,-2.677841647136249,14.1899995803833,12.770000457763672,13.539999961853027,13.449999809265137,13.34000015258789
2024-12-10,13.579999923706056,-2.1378424690989593,-1.989674586573133,-2.6469692888917264,-2.587084653939676,-2.587230169897135,14.18000030517578,14.1899995803833,12.770000457763672,13.539999961853027,13.300000190734863
2024-12-11,13.920000076293944,-2.131154764508015,-2.1378424690989593,-1.989674586573133,-2.6469692888917264,-2.6200954589886036,13.579999923706056,14.18000030517578,14.1899995803833,12.770000457763672,13.449999809265137
2024-12-12,13.8100004196167,-1.9323842088359675,-2.131154764508015,-2.1378424690989593,-1.989674586573133,-2.587084653939676,13.920000076293944,13.579999923706056,14.18000030517578,14.1899995803833,13.539999961853027
2024-12-13,14.6899995803833,-1.619755774202404,-1.9323842088359675,-2.131154764508015,-2.1378424690989593,-2.6469692888917264,13.8100004196167,13.920000076293944,13.579999923706056,14.18000030517578,12.770000457763672
2024-12-16,15.869999885559082,-1.3326707425366064,-1.619755774202404,-1.9323842088359675,-2.131154764508015,-1.989674586573133,14.6899995803833,13.8100004196167,13.920000076293944,13.579999923706056,14.1899995803833
2024-12-17,27.6200008392334,-0.9336071648552172,-1.3326707425366064,-1.619755774202404,-1.9323842088359675,-2.1378424690989593,15.869999885559082,14.6899995803833,13.8100004196167,13.920000076293944,14.18000030517578
2024-12-18,24.09000015258789,-1.033724819217514,-0.9336071648552172,-1.3326707425366064,-1.619755774202404,-2.131154764508015,27.6200008392334,15.869999885559082,14.6899995803833,13.8100004196167,13.579999923706056
2024-12-19,18.36000061035156,1.671573864891199,-1.033724819217514,-0.9336071648552172,-1.3326707425366064,-1.9323842088359675,24.09000015258789,27.6200008392334,15.869999885559082,14.6899995803833,13.920000076293944
2024-12-20,16.780000686645508,0.8373364526410136,1.671573864891199,-1.033724819217514,-0.9336071648552172,-1.619755774202404,18.36000061035156,24.09000015258789,27.6200008392334,15.869999885559082,13.8100004196167
2024-12-23,14.270000457763672,-1.6791890847664908,0.8373364526410136,1.671573864891199,-1.033724819217514,-1.3326707425366064,16.780000686645508,18.36000061035156,24.09000015258789,27.6200008392334,14.6899995803833
2024-12-24,14.729999542236328,-2.1501680974623714,-1.6791890847664908,0.8373364526410136,1.671573864891199,-0.9336071648552172,14.270000457763672,16.780000686645508,18.36000061035156,24.09000015258789,15.869999885559082
2024-12-26,15.949999809265137,-1.2813070927102015,-2.1501680974623714,-1.6791890847664908,0.8373364526410136,-1.033724819217514,14.729999542236328,14.270000457763672,16.780000686645508,18.36000061035156,27.6200008392334
2024-12-27,17.399999618530273,-1.421850048581876,-1.2813070927102015,-2.1501680974623714,-1.6791890847664908,1.671573864891199,15.949999809265137,14.729999542236328,14.270000457763672,16.780000686645508,24.09000015258789
